set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/2818_VDnoaudio_ICA.set,14,eye,eye,0.62,"Anterior lateralized distribution plus prominent slow, step-like large deflections and dominant low-frequency power support ocular movement artifact."
SavedFiles/2818_VDnoaudio_ICA.set,15,muscle,muscle,0.71,Compact right-temporal/edge-focused source with highly irregular fast activity and broadband spectrum is most consistent with muscle.
SavedFiles/2818_VDnoaudio_ICA.set,18,brain,other_artifact,0.58,"Broad center-versus-periphery pattern is non-dipolar and the noisy activity/spectrum do not provide a clean match to eye, muscle, or brain."
SavedFiles/2818_VDnoaudio_ICA.set,19,brain,other_artifact,0.64,"Splotchy, multipolar scalp distribution with irregular activity and no decisive spectral or temporal hallmark of a specific artifact class."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.65,Relatively smooth midline posterior-central dipolar map and overall declining spectrum are compatible with a neural source despite noisy time-series detail.
SavedFiles/2818_VDnoaudio_ICA.set,21,brain,brain,0.72,"Broad, roughly dipolar central/right-central scalp pattern with a predominantly 1/f spectrum and no clear ocular, cardiac, or line-noise signature."
SavedFiles/2818_VDnoaudio_ICA.set,22,brain,brain,0.68,Smooth central scalp distribution with opposing lateral field and low-frequency-dominant 1/f-like spectrum; activity lacks clear blink or muscle-burst structure.
SavedFiles/2818_VDnoaudio_ICA.set,24,muscle,muscle,0.78,"Strong focal edge/right-temporal distribution, erratic sharp transient activity, and relatively flat/rising higher-frequency spectral profile support muscle artifact."
SavedFiles/2818_VDnoaudio_ICA.set,25,muscle,brain,0.62,"Broad midline-central dipolar topography and overall decaying spectrum are more compatible with neural activity, despite somewhat noisy time-series appearance."
SavedFiles/2818_VDnoaudio_ICA.set,26,eye,eye,0.84,Clear anterior/frontal scalp dominance with posterior opposite polarity and strong low-frequency spectral power supports an ocular component.
